20251123064242,108.676680,21.915669
20251123064342,108.676680,21.915665
20251123064442,108.676692,21.915677
20251123065818,108.676696,21.915655
20251123065918,108.676551,21.915661
20251123070018,108.676605,21.915249
20251123070118,108.676965,21.915097
20251123070218,108.676971,21.915109
20251123070318,108.676976,21.915100
20251123070418,108.677089,21.915055
20251123070518,108.677078,21.915063
20251123070618,108.677034,21.915088
20251123070718,108.677020,21.915115
20251123070818,108.677012,21.915115
20251123070918,108.676973,21.915110
20251123071018,108.677042,21.915108
20251123071118,108.677035,21.915143
20251123071218,108.677028,21.915153
20251123071318,108.677006,21.915141
20251123071418,108.677019,21.915133
20251123071518,108.677014,21.915140
20251123071618,108.677018,21.915122
20251123071718,108.677039,21.915130
20251123071818,108.677055,21.915134
20251123071918,108.677060,21.915117
20251123072018,108.677071,21.915118
20251123072118,108.677077,21.915126
20251123072218,108.677049,21.915112
20251123072318,108.677059,21.915109
20251123072418,108.677061,21.915107
20251123072518,108.677075,21.915124
20251123072618,108.677064,21.915105
20251123072718,108.677054,21.915109
20251123072818,108.677052,21.915106
20251123072918,108.677049,21.915108
20251123073018,108.677041,21.915113
20251123073118,108.677061,21.915115
20251123073218,108.677064,21.915115
20251123073318,108.677052,21.915106
20251123073418,108.677055,21.915095
20251123073518,108.677058,21.915099
20251123073618,108.677058,21.915108
20251123073718,108.677036,21.915102
20251123073818,108.677026,21.915116
20251123073918,108.677026,21.915120
20251123074018,108.677028,21.915115
20251123074118,108.677021,21.915122
20251123074218,108.677030,21.915116
20251123074318,108.677030,21.915122
20251123074418,108.677032,21.915118
20251123074518,108.677065,21.915120
20251123074618,108.677060,21.915106
20251123074718,108.677065,21.915112
20251123074818,108.677064,21.915102
20251123074918,108.677069,21.915092
20251123075018,108.677067,21.915088
20251123075118,108.677065,21.915097
20251123075218,108.677063,21.915089
20251123075318,108.677062,21.915126
20251123075418,108.677047,21.915117
20251123075518,108.677019,21.915108
20251123075618,108.677040,21.915110
20251123075718,108.677063,21.915133
20251123075818,108.677076,21.915144
20251123075918,108.677081,21.915134
20251123080018,108.677064,21.915127
20251123080118,108.677065,21.915117
20251123080218,108.677061,21.915121
20251123080318,108.677070,21.915120
20251123080418,108.677050,21.915113
20251123080518,108.677034,21.915132
20251123080618,108.677020,21.915145
20251123080718,108.677044,21.915119
20251123080818,108.677063,21.915118
20251123080918,108.677073,21.915090
20251123081018,108.677059,21.915107
20251123081118,108.677049,21.915142
20251123081218,108.677060,21.915118
20251123081318,108.677063,21.915125
20251123081418,108.677075,21.915117
20251123081518,108.677057,21.915102
20251123081618,108.677059,21.915115
20251123081718,108.677074,21.915113
20251123081818,108.677047,21.915132
20251123081918,108.677058,21.915115
