5.161790585029831E7,5024068.633380545
5.161790370300762E7,5024070.260920762
5.161790369885543E7,5024070.483196887
5.161790322029583E7,5024070.918964629
5.161790330489997E7,5024070.587014522
5.161790307600061E7,5024070.249208091
5.1617902692425534E7,5024069.797335453
5.161790386806378E7,5024069.819296688
5.1617906475229345E7,5024068.75623155
5.161790908239582E7,5024067.693167477
5.161791185462E7,5024066.188480591
5.1617917399072394E7,5024063.17911041
5.161790167559543E7,5024052.879461005
5.1617874597398765E7,5024046.036621909
5.16178648584884E7,5024042.741798777
5.1617845194835395E7,5024037.705204289
5.161782914522754E7,5024028.066714124
5.161782083986413E7,5024023.575778221
5.161781498859982E7,5024022.021257632
5.1617806536837585E7,5024016.971724708
5.161778180217618E7,5024023.18071522
5.161775925833908E7,5024067.453122727
5.1617738917159565E7,5024094.534296036
5.161771042137277E7,5024117.461078573
5.161767191146439E7,5024126.637713198
5.161766071418088E7,5024125.873078059
5.1617645650272064E7,5024143.2693657875
5.1617606947208636E7,5024200.693463234
5.161756571410455E7,5024259.293590982
5.1617519054866426E7,5024327.242938727
5.1617474331072696E7,5024396.562748128
5.16174341167304E7,5024463.743225434
5.161739919122112E7,5024529.021142651
5.16174184259669E7,5024590.748493821
5.161743844030647E7,5024644.2633597
5.161744390059175E7,5024696.284478292
5.1617447651161216E7,5024747.495551182
5.161744923633845E7,5024797.109855385
5.161744469236272E7,5024847.499498867
5.1617442782074474E7,5024895.381101152
5.161744287801467E7,5024949.192413016
5.161744818891465E7,5025009.2155169295
5.1617450183845095E7,5025066.286314472
5.1617467535203084E7,5025132.2036080845
5.161750110704952E7,5025198.423025741
5.1617531424265325E7,5025262.580842983
5.161755610064089E7,5025330.7472729
5.161757365403447E7,5025398.336372512
5.161758930569576E7,5025467.001865382
5.161760544576835E7,5025534.675929944
5.1617627330368064E7,5025601.123039799
5.161764599606089E7,5025663.619025911
5.1617677720580384E7,5025719.354524555
5.161770883796979E7,5025778.191836787
5.1617742802462004E7,5025835.637168658
5.161778732891189E7,5025881.495147835
5.1617805932902895E7,5025938.765247619
5.161778709365964E7,5026003.229702853
5.161774918946724E7,5026060.334123989
5.161771118477519E7,5026118.659825649
5.161766392600542E7,5026168.919524421
5.161760231044473E7,5026186.336976851
5.161757243444657E7,5026233.363780727
5.1617558630409636E7,5026259.1219068095
5.161755615773817E7,5026265.635265384
5.161755412202009E7,5026273.9356011795
5.161756345308565E7,5026328.363916435
5.161754413063373E7,5026393.709414879
5.161751028793633E7,5026456.004981559
5.161747918000936E7,5026514.571633735
5.1617474242934085E7,5026586.077680337
5.161748518036651E7,5026663.660651127
5.161749509108304E7,5026737.444511064
5.161750309474771E7,5026808.413442577
5.161751027543034E7,5026881.479428754
5.161751712597069E7,5026955.428702796
5.161751833589216E7,5027029.272875049
5.161752003026515E7,5027102.347846463
5.1617521499897115E7,5027174.862754177
5.161752387426959E7,5027249.28454785
5.1617527331116445E7,5027320.280037176
5.1617522519212E7,5027393.4561318215
5.1617516192487255E7,5027463.824569683
5.161751066614092E7,5027529.093781641
5.161750735557143E7,5027597.406084793
5.1617512257370956E7,5027666.538526282
5.161751685477333E7,5027726.771126876
5.161752039934618E7,5027780.424653544
