20251013063219,113.32680499,28.07034898,0,351
20251013063220,113.32680508,28.07034903,0,11
20251013063221,113.32680373,28.07034851,0,290
20251013063222,113.32680368,28.07034696,0,355
20251013063223,113.32680378,28.07034735,0,342
20251013063224,113.32680300,28.07034716,0,168
20251013063225,113.32680156,28.07034590,0,166
20251013063226,113.32679873,28.07034611,0,212
20251013063227,113.32680271,28.07034318,0,96
20251013063228,113.32680271,28.07034185,0,153
20251013063229,113.32680246,28.07034276,0,157
20251013063230,113.32680243,28.07034248,0,178
20251013063231,113.32680218,28.07034283,0,147
20251013063232,113.32680116,28.07034303,0,281
20251013063233,113.32680211,28.07034080,0,57
20251013063234,113.32680211,28.07034111,0,144
20251013063235,113.32680171,28.07034151,0,202
20251013063236,113.32680168,28.07034140,0,313
20251013063237,113.32680151,28.07034018,0,114
20251013063238,113.32680161,28.07033966,0,6
20251013063239,113.32680161,28.07033836,0,45
20251013063240,113.32680001,28.07033786,0.3,92
20251013063241,113.32679946,28.07033830,0.7,113
20251013063242,113.32675700,28.07034723,1.1,104
20251013063243,113.32677288,28.07033820,1.6,103
20251013063244,113.32677658,28.07034051,1.9,99
20251013063245,113.32678098,28.07033973,2.2,100
20251013063246,113.32678791,28.07033781,2.3,101
20251013063247,113.32679551,28.07033590,2.3,95
20251013063248,113.32679831,28.07033795,2.5,97
20251013063249,113.32680191,28.07034145,2.5,98
20251013063250,113.32680505,28.07034376,2.4,99
20251013063251,113.32680870,28.07034543,2.4,95
20251013063252,113.32681406,28.07034506,2.4,96
20251013063253,113.32681891,28.07034460,2.5,97
20251013063254,113.32682706,28.07034321,2.4,99
20251013063255,113.32683496,28.07034331,2.5,97
20251013063256,113.32684248,28.07034306,2.4,99
20251013063257,113.32684910,28.07034225,2.4,96
20251013063258,113.32685646,28.07034080,2.4,98
20251013063259,113.32686140,28.07033895,2,99
20251013063300,113.32686568,28.07033826,1.8,95
20251013063301,113.32687108,28.07033698,2.1,99
20251013063302,113.32687996,28.07033503,2.4,100
20251013063304,113.32689700,28.07033191,2.7,102
20251013063305,113.32690466,28.07033016,2.6,102
20251013063306,113.32691288,28.07032691,2.8,105
20251013063307,113.32692041,28.07032551,2.9,102
20251013063308,113.32692880,28.07032348,3.1,102
20251013063309,113.32693753,28.07032150,3.2,101
20251013063310,113.32694583,28.07031971,3.1,101
20251013063311,113.32695424,28.07031860,3,96
20251013063312,113.32696205,28.07031685,2.7,98
20251013063313,113.32697125,28.07031455,2.7,97
20251013063314,113.32697426,28.07031405,1,241
20251013063315,113.32697424,28.07031375,0,258
20251013063316,113.32697385,28.07031366,0,185
20251013063317,113.32697363,28.07031358,0,88
20251013063318,113.32697358,28.07031343,0.2,184
20251013063319,113.32697129,28.07030993,0.9,212
20251013063320,113.32696760,28.07030788,1,244
20251013063321,113.32696316,28.07030691,1.3,251
20251013063322,113.32695873,28.07030650,1.3,261
20251013063323,113.32695548,28.07030755,1.4,279
20251013063324,113.32695335,28.07030968,1.3,312
20251013063325,113.32695445,28.07031498,1.2,344
20251013063326,113.32695756,28.07031866,0.6,325
20251013063327,113.32695233,28.07032213,1.4,310
20251013063328,113.32694578,28.07032326,1.5,256
20251013063329,113.32694496,28.07032206,1.1,264
20251013063330,113.32694256,28.07032081,1.6,275
20251013063331,113.32693326,28.07032153,2.1,282
20251013063332,113.32692616,28.07032300,2.3,282
20251013063333,113.32691945,28.07032431,2.4,282
20251013063334,113.32691313,28.07032531,2.5,283
20251013063335,113.32690671,28.07032613,2.5,281
20251013063336,113.32689918,28.07032633,2.7,279
20251013063337,113.32689204,28.07032683,2.7,281
20251013063338,113.32688533,28.07032778,2.7,280
20251013063339,113.32687961,28.07032850,1.4,75
20251013063340,113.32687981,28.07032741,0.1,302
20251013063341,113.32687946,28.07032760,0.1,280
20251013063342,113.32687938,28.07032806,0.1,341
20251013063344,113.32688986,28.07032656,2.8,93
20251013063345,113.32689906,28.07032505,3,91
20251013063346,113.32690671,28.07032295,3,97
20251013063347,113.32691593,28.07032046,3.3,97
20251013063348,113.32692531,28.07031856,3.3,98
20251013063349,113.32693518,28.07031646,3.4,98
20251013063350,113.32694515,28.07031471,3.3,98
20251013063351,113.32695345,28.07031350,3.1,97
20251013063352,113.32695833,28.07031490,1.7,90
20251013063353,113.32695998,28.07031641,0.1,71
20251013063354,113.32696178,28.07031745,0,32
20251013063355,113.32696180,28.07031765,0,350
20251013063356,113.32696185,28.07031716,0,49
20251013063357,113.32695993,28.07031766,0.3,294
20251013063358,113.32695371,28.07031875,0.9,298
20251013063359,113.32694626,28.07032006,1.6,293
20251013063400,113.32693831,28.07032131,2.1,291
20251013063401,113.32693063,28.07032180,2.1,287
20251013063402,113.32692238,28.07032175,2.3,285
20251013063403,113.32691318,28.07032218,2.7,285
20251013063404,113.32690451,28.07032275,2.6,284
20251013063405,113.32689565,28.07032393,2.8,284
20251013063406,113.32688653,28.07032441,2.7,283
20251013063407,113.32687884,28.07032616,2.8,281
20251013063408,113.32687001,28.07032711,2.9,281
20251013063409,113.32686150,28.07032810,2.9,282
20251013063410,113.32685278,28.07032890,2.8,281
20251013063411,113.32684474,28.07033006,2.9,282
20251013063412,113.32683501,28.07033055,3.1,282
20251013063413,113.32682666,28.07033025,2.9,277
20251013063414,113.32681861,28.07033106,2.8,278
20251013063415,113.32681034,28.07033233,2.9,280
20251013063416,113.32680243,28.07033371,2.9,278
20251013063417,113.32679508,28.07033553,2.9,277
20251013063418,113.32678675,28.07033676,3,281
20251013063419,113.32677456,28.07033585,3,281
20251013063420,113.32676706,28.07033710,2.8,279
20251013063421,113.32675921,28.07033840,2.9,280
20251013063422,113.32674905,28.07034001,3.3,282
20251013063423,113.32673311,28.07033915,3.9,275
20251013063424,113.32672341,28.07034088,3.6,277
20251013063425,113.32671241,28.07034228,4.1,287
20251013063426,113.32670418,28.07034358,2.9,280
20251013063427,113.32670244,28.07034395,2,273
20251013063428,113.32669994,28.07034385,1.5,268
20251013063429,113.32669853,28.07034298,1.2,255
20251013063430,113.32669990,28.07034233,1.9,118
20251013063431,113.32670418,28.07033780,2.1,134
20251013063432,113.32671283,28.07033333,3.4,105
20251013063433,113.32671866,28.07033283,4.5,67
20251013063434,113.32672970,28.07033731,3.8,8
20251013063435,113.32673795,28.07034530,3.3,0
20251013063436,113.32673933,28.07034828,0.2,58
20251013063437,113.32674383,28.07034848,1.8,88
20251013063438,113.32675074,28.07035173,2.3,67
20251013063439,113.32675785,28.07035791,2.1,67
20251013063440,113.32674421,28.07035515,1.9,270
20251013063441,113.32673910,28.07035111,0.9,257
20251013063442,113.32674594,28.07035271,0.1,74
20251013063443,113.32675076,28.07035623,0.6,97
20251013063444,113.32675283,28.07035770,1.5,103
20251013063445,113.32675845,28.07035860,2.2,98
20251013063446,113.32676593,28.07035891,2.3,97
20251013063447,113.32677121,28.07035961,2.4,96
20251013063448,113.32677708,28.07035920,2.5,98
20251013063449,113.32678505,28.07035871,2.5,96
20251013063450,113.32679275,28.07035898,2.4,99
20251013063451,113.32680048,28.07035786,2.5,99
20251013063452,113.32680891,28.07035700,2.6,100
20251013063453,113.32681740,28.07035663,2.5,98
20251013063454,113.32682503,28.07035715,2.6,97
20251013063455,113.32683318,28.07035678,2.6,97
20251013063456,113.32684196,28.07035605,2.7,96
20251013063457,113.32684906,28.07035565,2.7,98
