20251011063036,124.504475,45.342063
20251011063046,124.504497,45.342042
20251011063056,124.504234,45.341980
20251011063106,124.503844,45.341916
20251011063116,124.503477,45.341813
20251011063126,124.503468,45.341811
20251011063136,124.503468,45.341811
20251011063146,124.503468,45.341811
20251011063156,124.503468,45.341811
20251011063206,124.503468,45.341810
20251011063216,124.503449,45.341805
20251011063226,124.503240,45.341722
20251011063236,124.503077,45.341639
20251011063246,124.503064,45.341636
20251011063256,124.502848,45.341665
20251011063306,124.502598,45.341981
20251011063316,124.502416,45.342257
20251011063326,124.502159,45.342405
20251011063336,124.501847,45.342632
20251011063346,124.501415,45.342698
20251011063356,124.501122,45.342778
20251011063406,124.500772,45.343169
20251011063416,124.500586,45.343370
20251011063426,124.500580,45.343378
20251011063436,124.500515,45.343453
20251011063446,124.500335,45.343634
20251011063456,124.500030,45.343950
20251011063506,124.499665,45.344338
20251011063516,124.499279,45.344757
20251011063526,124.498988,45.345116
20251011063536,124.498836,45.345292
20251011063546,124.498606,45.345567
20251011063556,124.498249,45.345993
20251011063606,124.498004,45.346425
20251011063616,124.498229,45.346838
20251011063626,124.498517,45.347342
20251011063636,124.498630,45.347886
20251011063646,124.498694,45.348388
20251011063656,124.498793,45.348830
20251011063706,124.499224,45.349290
20251011063716,124.499727,45.349745
20251011063726,124.500259,45.350211
20251011063736,124.500648,45.350679
20251011063746,124.500860,45.351022
20251011063756,124.500997,45.351329
20251011063806,124.501198,45.351724
20251011063816,124.501477,45.352176
20251011063826,124.501778,45.352625
20251011063836,124.502113,45.353057
20251011063846,124.502456,45.353527
20251011063856,124.502739,45.353960
20251011063906,124.503033,45.354430
20251011063916,124.503317,45.354905
20251011063926,124.503641,45.355300
20251011063936,124.504098,45.355502
20251011063946,124.504608,45.355434
20251011063956,124.505252,45.355268
20251011064006,124.505577,45.355186
20251011064016,124.505777,45.355136
20251011064026,124.505843,45.355124
20251011064036,124.505840,45.355114
20251011064046,124.505862,45.354991
20251011064056,124.505870,45.354968
20251011064106,124.505880,45.355038
20251011064116,124.505837,45.355124
20251011064126,124.505837,45.355124
20251011064136,124.505837,45.355124
20251011064146,124.505789,45.355170
20251011064156,124.505801,45.355163
20251011064206,124.505720,45.355187
20251011064216,124.505687,45.355194
20251011064226,124.505687,45.355194
20251011064611,124.505687,45.355194
20251011064621,124.505670,45.355191
20251011064631,124.505687,45.355194
20251011064641,124.505687,45.355194
20251011064651,124.505687,45.355194
20251011064701,124.505687,45.355194
20251011064711,124.505687,45.355194
20251011064721,124.505687,45.355194
20251011064731,124.505687,45.355194
20251011064741,124.505687,45.355194
20251011064751,124.505687,45.355194
20251011064801,124.505687,45.355194
20251011064811,124.505687,45.355194
20251011064821,124.505687,45.355194
20251011064831,124.505687,45.355194
20251011064841,124.505693,45.355193
20251011064851,124.505715,45.355188
20251011064901,124.505714,45.355188
20251011064911,124.505763,45.355172
20251011064921,124.505837,45.355137
20251011064931,124.505846,45.355085
20251011064941,124.505856,45.355036
20251011064951,124.505835,45.354973
20251011065001,124.505812,45.354936
20251011065011,124.505812,45.354936
20251011065021,124.505812,45.354936
20251011065031,124.505812,45.354936
20251011065041,124.505812,45.354936
20251011065051,124.505811,45.354937
20251011065101,124.505812,45.354937
20251011065111,124.505811,45.354937
20251011065121,124.505811,45.354937
20251011065131,124.505811,45.354937
20251011065141,124.505812,45.354937
20251011065151,124.505812,45.354937
20251011065201,124.505812,45.354937
20251011065211,124.505811,45.354937
20251011065221,124.505811,45.354937
20251011065231,124.505812,45.354938
20251011065241,124.505812,45.354938
20251011065251,124.505812,45.354938
20251011065301,124.505812,45.354938
20251011065311,124.505812,45.354937
20251011065627,124.505851,45.355086
20251011065637,124.505813,45.355157
20251011065647,124.505798,45.355168
20251011065657,124.505767,45.355191
20251011065707,124.505754,45.355201
20251011065717,124.505672,45.355269
20251011065727,124.505578,45.355349
20251011065737,124.505485,45.355432
20251011065747,124.505397,45.355509
20251011065757,124.505373,45.355530
20251011065807,124.505379,45.355525
20251011065817,124.505379,45.355525
20251011065827,124.505379,45.355525
20251011065837,124.505379,45.355525
20251011065847,124.505379,45.355525
20251011065857,124.505379,45.355525
20251011065907,124.505374,45.355529
20251011065917,124.505355,45.355545
20251011065927,124.505361,45.355540
20251011065937,124.505360,45.355540
20251011065947,124.505360,45.355540
20251011065957,124.505360,45.355540
20251011070007,124.505360,45.355540
20251011070017,124.505360,45.355540
20251011070027,124.505360,45.355540
20251011070037,124.505360,45.355541
20251011070047,124.505311,45.355584
20251011070057,124.505241,45.355643
20251011070107,124.505159,45.355711
20251011070117,124.505082,45.355774
20251011070127,124.504995,45.355845
20251011070137,124.504898,45.355926
20251011070147,124.504801,45.356006
20251011070157,124.504720,45.356075
20251011070207,124.504664,45.356122
20251011070217,124.504673,45.356114
20251011070227,124.504673,45.356114
20251011070237,124.504673,45.356115
20251011070247,124.504673,45.356115
20251011070257,124.504673,45.356115
20251011070307,124.504673,45.356114
20251011070317,124.504656,45.356130
20251011070327,124.504603,45.356174
20251011070337,124.504545,45.356222
20251011070348,124.504490,45.356269
20251011070358,124.504430,45.356323
20251011070408,124.504364,45.356384
20251011070418,124.504298,45.356445
20251011070428,124.504277,45.356468
20251011070438,124.504201,45.356547
20251011070448,124.504129,45.356615
20251011070458,124.504123,45.356621
20251011070508,124.504206,45.356553
20251011070518,124.504240,45.356511
20251011070528,124.504262,45.356488
20251011070538,124.504230,45.356512
20251011070548,124.504157,45.356579
20251011070558,124.504078,45.356656
20251011070608,124.504089,45.356646
20251011070618,124.504087,45.356647
20251011070628,124.504087,45.356647
20251011070638,124.504087,45.356647
20251011070648,124.504087,45.356647
20251011070658,124.504087,45.356647
20251011070708,124.504079,45.356657
20251011070718,124.504007,45.356731
20251011070728,124.503925,45.356813
20251011070738,124.503850,45.356888
20251011070748,124.503772,45.356966
20251011070758,124.503693,45.357045
20251011070808,124.503619,45.357121
20251011070818,124.503542,45.357201
20251011070828,124.503464,45.357282
20251011070838,124.503390,45.357363
20251011070848,124.503306,45.357454
20251011070858,124.503420,45.357385
20251011070908,124.503473,45.357330
20251011070918,124.503472,45.357331
20251011070928,124.503472,45.357331
20251011070938,124.503472,45.357331
20251011072938,124.503233,45.357368
20251011072948,124.503305,45.357286
20251011072958,124.503385,45.357201
20251011073008,124.503467,45.357116
20251011073018,124.503551,45.357029
20251011073028,124.503638,45.356943
20251011073038,124.503717,45.356863
20251011073048,124.503799,45.356783
20251011073058,124.503886,45.356698
20251011073108,124.503974,45.356612
20251011073118,124.504065,45.356525
20251011073128,124.504156,45.356439
20251011073138,124.504246,45.356355
20251011073148,124.504334,45.356273
20251011073158,124.504389,45.356223
20251011073208,124.504489,45.356138
20251011073218,124.504592,45.356050
20251011073228,124.504692,45.355965
20251011073238,124.504790,45.355883
20251011073248,124.504797,45.355876
20251011073258,124.504797,45.355876
20251011073308,124.504797,45.355876
20251011073318,124.504797,45.355876
20251011073328,124.504797,45.355876
20251011073338,124.504797,45.355876
20251011073348,124.504797,45.355876
20251011073358,124.504797,45.355876
20251011073408,124.504797,45.355876
20251011073418,124.504797,45.355876
20251011073428,124.504797,45.355876
20251011073438,124.504829,45.355851
20251011073448,124.504910,45.355785
20251011073458,124.504985,45.355724
20251011073508,124.505067,45.355657
20251011073518,124.505153,45.355586
20251011073528,124.505253,45.355502
20251011073538,124.505349,45.355419
20251011073548,124.505440,45.355339
20251011073558,124.505535,45.355256
20251011073608,124.505458,45.355326
20251011073618,124.505458,45.355325
20251011073628,124.505458,45.355325
20251011073638,124.505458,45.355325
20251011073648,124.505458,45.355325
20251011073658,124.505442,45.355338
20251011073708,124.505494,45.355235
20251011073718,124.505470,45.355258
20251011073728,124.505404,45.355273
20251011073738,124.505404,45.355273
20251011073748,124.505404,45.355273
20251011073758,124.505404,45.355273
20251011073808,124.505404,45.355273
20251011073818,124.505404,45.355273
20251011073828,124.505404,45.355273
20251011073838,124.505404,45.355273
20251011073848,124.505404,45.355273
20251011073858,124.505404,45.355273
20251011073908,124.505469,45.355262
20251011073918,124.505379,45.355336
20251011073928,124.505288,45.355415
20251011073938,124.505191,45.355495
20251011073948,124.505094,45.355577
20251011073958,124.505008,45.355648
20251011074008,124.504916,45.355723
20251011074018,124.504824,45.355799
20251011074028,124.504737,45.355872
20251011074038,124.504649,45.355945
20251011074048,124.504557,45.356022
20251011074058,124.504465,45.356102
20251011074108,124.504377,45.356180
20251011074118,124.504288,45.356258
20251011074128,124.504195,45.356343
20251011074138,124.504106,45.356425
20251011074148,124.504018,45.356508
20251011074158,124.503928,45.356594
20251011074208,124.503838,45.356684
20251011074218,124.503751,45.356772
20251011074228,124.503664,45.356859
20251011074238,124.503579,45.356945
20251011074248,124.503490,45.357034
20251011074258,124.503401,45.357125
20251011074308,124.503313,45.357217
20251011074318,124.503229,45.357308
20251011074328,124.503235,45.357305
20251011074338,124.503142,45.357354
20251011074348,124.503270,45.357301
20251011074358,124.503286,45.357294
20251011074408,124.503282,45.357296
20251011074418,124.503279,45.357298
20251011074428,124.503274,45.357301
20251011074438,124.503131,45.357372
20251011074448,124.503151,45.357391
20251011074458,124.503165,45.357337
20251011074508,124.503219,45.357274
20251011074518,124.503296,45.357191
20251011074528,124.503379,45.357103
20251011074538,124.503469,45.357013
20251011074548,124.503550,45.356932
20251011074558,124.503635,45.356846
20251011074608,124.503722,45.356761
20251011074618,124.503807,45.356675
20251011074628,124.503896,45.356586
20251011074638,124.503987,45.356498
20251011074648,124.504077,45.356411
20251011074658,124.504170,45.356326
20251011074708,124.504263,45.356243
20251011074718,124.504354,45.356164
20251011074728,124.504449,45.356081
20251011074738,124.504540,45.356002
20251011074748,124.504596,45.355954
20251011074758,124.504596,45.355954
20251011074808,124.504596,45.355954
20251011074818,124.504681,45.355883
20251011074828,124.504780,45.355799
20251011074838,124.504879,45.355718
