20250601060413,112.2472830,29.2933910
20250601060414,112.2472920,29.2933770
20250601060415,112.2473040,29.2933680
20250601060416,112.2473210,29.2933560
20250601060417,112.2473290,29.2933520
20250601060418,112.2473410,29.2933460
20250601060420,112.2473650,29.2933390
20250601060421,112.2473740,29.2933370
20250601060422,112.2473870,29.2933380
20250601060423,112.2473890,29.2933410
20250601060424,112.2473980,29.2933470
20250601060425,112.2474090,29.2933540
20250601060426,112.2474110,29.2933660
20250601060427,112.2474200,29.2933810
20250601060428,112.2474130,29.2934030
20250601060429,112.2474090,29.2934210
20250601060431,112.2474150,29.2934560
20250601060432,112.2474020,29.2934780
20250601060433,112.2473960,29.2934930
20250601060434,112.2473840,29.2935060
20250601060435,112.2473680,29.2935130
20250601060436,112.2473380,29.2935180
20250601060437,112.2473140,29.2935140
20250601060438,112.2472900,29.2935100
20250601060439,112.2472710,29.2934990
20250601060440,112.2472560,29.2934850
20250601060441,112.2472470,29.2934690
20250601060442,112.2472400,29.2934500
20250601060443,112.2472350,29.2934320
20250601060444,112.2472320,29.2934130
20250601060445,112.2472410,29.2933960
20250601060446,112.2472490,29.2933850
20250601060447,112.2472610,29.2933750
20250601060448,112.2472800,29.2933700
20250601060449,112.2472990,29.2933710
20250601060450,112.2473100,29.2933800
20250601060451,112.2473140,29.2933870
20250601060452,112.2473100,29.2933890
20250601060453,112.2473010,29.2933840
20250601060454,112.2472920,29.2933790
20250601060455,112.2472850,29.2933720
20250601060456,112.2472790,29.2933670
20250601060457,112.2472750,29.2933600
20250601060458,112.2472700,29.2933510
20250601060459,112.2472640,29.2933430
20250601060500,112.2472620,29.2933440
20250601060501,112.2472610,29.2933490
20250601060502,112.2472620,29.2933570
20250601060503,112.2472710,29.2933660
20250601060504,112.2472800,29.2933770
20250601060505,112.2472890,29.2933880
20250601060506,112.2473010,29.2934010
20250601060507,112.2473060,29.2934170
20250601060508,112.2473100,29.2934330
20250601060509,112.2473070,29.2934520
20250601060510,112.2473030,29.2934680
20250601060511,112.2472920,29.2934820
20250601060512,112.2472810,29.2934930
20250601060513,112.2472660,29.2934990
20250601060514,112.2472540,29.2935010
20250601060515,112.2472530,29.2935010
20250601060516,112.2472530,29.2935000
20250601060517,112.2472600,29.2934970
20250601060518,112.2472700,29.2934930
20250601060519,112.2472790,29.2934910
20250601060520,112.2472850,29.2934910
20250601060521,112.2472920,29.2934910
20250601060522,112.2472930,29.2934890
20250601060523,112.2472820,29.2934870
20250601060524,112.2472680,29.2934840
20250601060525,112.2472510,29.2934800
20250601060526,112.2472370,29.2934680
20250601060527,112.2472280,29.2934520
20250601060528,112.2472240,29.2934340
20250601060529,112.2472250,29.2934170
20250601060530,112.2472320,29.2934020
20250601060531,112.2472440,29.2933890
20250601060532,112.2472590,29.2933790
20250601060533,112.2472760,29.2933700
20250601060534,112.2472920,29.2933620
20250601060535,112.2473080,29.2933560
20250601060536,112.2473260,29.2933510
20250601060537,112.2473430,29.2933430
20250601060538,112.2473590,29.2933380
20250601060539,112.2473740,29.2933340
20250601060540,112.2473900,29.2933290
20250601060541,112.2474030,29.2933240
20250601060542,112.2474160,29.2933180
20250601060543,112.2474290,29.2933140
20250601060544,112.2474400,29.2933100
20250601060545,112.2474510,29.2933060
20250601060546,112.2474600,29.2933050
20250601060547,112.2474700,29.2933030
20250601060548,112.2474810,29.2933020
20250601060549,112.2474940,29.2933020
20250601060550,112.2475070,29.2933010
20250601060551,112.2475220,29.2933010
20250601060552,112.2475390,29.2933030
20250601060553,112.2475560,29.2933020
20250601060554,112.2475750,29.2933000
20250601060555,112.2475930,29.2932990
20250601060556,112.2476100,29.2932960
20250601060557,112.2476270,29.2932940
20250601060558,112.2476460,29.2932910
20250601060600,112.2476810,29.2932870
