20251020061236,124.504297,45.342160,0.0
20251020061246,124.504298,45.342171,0.0
20251020061256,124.504303,45.342175,0.0
20251020061306,124.504308,45.342177,0.0
20251020061316,124.504314,45.342179,0.0
20251020061326,124.504318,45.342179,0.0
20251020061336,124.504297,45.342153,0.0
20251020061346,124.504301,45.342156,0.0
20251020061356,124.504308,45.342159,0.0
20251020061406,124.504313,45.342161,0.0
20251020061416,124.504318,45.342164,0.0
20251020061426,124.504321,45.342167,0.0
20251020061436,124.504364,45.342174,0.0
20251020061446,124.504336,45.342164,0.0
20251020061456,124.504336,45.342164,0.0
20251020061506,124.504366,45.342174,0.0
20251020061516,124.504367,45.342175,0.0
20251020061526,124.504366,45.342172,0.0
20251020061536,124.504359,45.342173,0.0
20251020061546,124.504336,45.342164,0.0
20251020061556,124.504336,45.342164,0.0
20251020061606,124.504336,45.342164,0.0
20251020061616,124.504369,45.342167,0.0
20251020061626,124.504366,45.342164,0.0
20251020061636,124.504336,45.342164,0.0
20251020061646,124.504354,45.342160,0.0
20251020061656,124.504352,45.342161,0.0
20251020061706,124.504351,45.342159,0.0
20251020061716,124.504352,45.342159,0.0
20251020061726,124.504353,45.342161,0.0
20251020061736,124.504363,45.342183,0.0
20251020061746,124.504369,45.342182,0.0
20251020061756,124.504367,45.342179,0.0
20251020061806,124.504364,45.342174,0.0
20251020061816,124.504361,45.342172,0.0
20251020061826,124.504358,45.342172,0.0
20251020065305,124.504467,45.342098,3.6
20251020065315,124.504417,45.342067,6.6
20251020065639,124.503716,45.341884,25.9
20251020065649,124.503093,45.341681,17.5
20251020065659,124.502484,45.341451,23.8
20251020065709,124.501986,45.341237,17.1
20251020065719,124.501310,45.340917,25.1
20251020065729,124.500562,45.340543,20.4
20251020065739,124.500005,45.340275,10.9
20251020065749,124.500033,45.340116,14.5
20251020065759,124.500548,45.339693,23.6
20251020065809,124.501002,45.339111,25.5
20251020065819,124.501256,45.338491,25.5
20251020065829,124.501467,45.337895,30.2
20251020065839,124.501758,45.337281,20.5
20251020065849,124.501959,45.336736,26.7
20251020065859,124.502083,45.336104,23.3
20251020065909,124.502392,45.335566,20.2
20251020065919,124.502884,45.335280,12.7
20251020065929,124.502667,45.334769,27.3
20251020065939,124.502361,45.334132,27.7
20251020065949,124.502130,45.333638,2.4
20251020065959,124.502127,45.333628,0.0
20251020070009,124.502072,45.333359,23.6
20251020070019,124.502061,45.332732,25.7
20251020070029,124.502029,45.332123,23.0
20251020070039,124.502049,45.331531,26.2
20251020070049,124.502246,45.330935,28.6
20251020070059,124.502468,45.330411,17.8
20251020070109,124.502729,45.329937,23.6
20251020070119,124.503216,45.329504,21.0
20251020070129,124.503701,45.329030,28.0
20251020070139,124.504311,45.328552,25.6
20251020070149,124.505050,45.328136,24.5
20251020070159,124.505790,45.327747,23.3
20251020070209,124.506557,45.327356,26.1
20251020070219,124.507280,45.326952,24.7
20251020070229,124.507963,45.326576,24.5
20251020070239,124.508642,45.326197,27.4
20251020070249,124.509317,45.325830,17.9
20251020070259,124.509676,45.325739,9.0
20251020070309,124.509854,45.325852,8.3
20251020070319,124.510031,45.326050,6.4
20251020070329,124.510209,45.326265,13.1
20251020070339,124.510420,45.326528,12.5
20251020070349,124.510640,45.326788,12.8
20251020070359,124.510857,45.327055,12.1
20251020070409,124.511081,45.327311,12.7
20251020070419,124.511296,45.327588,10.8
20251020070429,124.511486,45.327822,7.1
20251020070439,124.511548,45.327830,0.0
20251020070449,124.511548,45.327830,0.0
20251020070459,124.511548,45.327830,0.0
20251020070509,124.511626,45.327810,1.3
20251020070519,124.511655,45.327804,0.0
20251020070529,124.511747,45.327785,3.2
20251020070539,124.511860,45.327761,3.3
20251020070549,124.511969,45.327737,3.1
20251020070559,124.512078,45.327712,3.5
20251020070609,124.512195,45.327686,3.4
20251020070619,124.512303,45.327663,3.1
20251020070629,124.512420,45.327637,3.6
20251020070639,124.512532,45.327612,2.9
20251020070649,124.512644,45.327586,3.5
20251020070659,124.512763,45.327560,3.5
20251020070709,124.512881,45.327534,3.4
20251020070719,124.512996,45.327508,3.4
20251020070729,124.513106,45.327483,3.2
20251020070739,124.513229,45.327455,3.6
20251020070749,124.513346,45.327430,3.3
20251020070759,124.513469,45.327402,3.9
20251020070809,124.513501,45.327395,0.1
20251020070819,124.513506,45.327394,0.0
20251020070829,124.513506,45.327394,0.0
20251020070839,124.513506,45.327394,0.0
20251020070849,124.513506,45.327394,0.0
20251020070859,124.513506,45.327394,0.0
20251020070909,124.513506,45.327394,0.0
20251020070919,124.513506,45.327394,0.0
20251020070929,124.513561,45.327381,3.1
20251020070939,124.513670,45.327358,3.2
20251020070949,124.513784,45.327332,3.5
20251020070959,124.513899,45.327306,3.4
20251020071009,124.514015,45.327280,3.5
20251020071019,124.514131,45.327253,3.5
20251020071029,124.514246,45.327228,3.3
20251020071039,124.514356,45.327203,3.1
20251020071049,124.514471,45.327179,3.4
20251020071059,124.514585,45.327154,3.4
20251020071109,124.514706,45.327128,3.3
20251020071119,124.514836,45.327099,4.0
20251020071129,124.514967,45.327070,4.0
20251020071139,124.515098,45.327041,3.7
20251020071149,124.515223,45.327012,3.9
20251020071159,124.515218,45.327012,8.4
20251020071209,124.515195,45.327018,0.0
20251020071219,124.515196,45.327018,0.0
20251020071229,124.515196,45.327018,0.0
20251020071239,124.515196,45.327018,0.0
20251020071249,124.515196,45.327018,0.0
20251020071259,124.515297,45.326996,3.4
20251020071309,124.515417,45.326971,4.1
20251020071319,124.515554,45.326943,3.8
20251020071329,124.515683,45.326915,3.7
20251020071339,124.515808,45.326888,3.7
20251020071349,124.515939,45.326861,3.8
20251020071359,124.516074,45.326833,4.2
20251020071409,124.516217,45.326803,4.0
20251020071419,124.516354,45.326775,4.0
20251020071429,124.516489,45.326747,3.9
20251020071439,124.516627,45.326717,4.1
20251020071449,124.516767,45.326686,4.2
20251020071459,124.516899,45.326660,4.1
20251020071509,124.517038,45.326631,3.7
20251020071519,124.517177,45.326601,4.1
20251020071529,124.517318,45.326571,3.8
20251020071539,124.517469,45.326541,4.3
20251020071549,124.517499,45.326533,0.0
20251020071559,124.517543,45.326525,1.9
20251020071609,124.517583,45.326515,0.5
20251020071619,124.517607,45.326507,2.5
20251020071629,124.517662,45.326395,6.7
20251020071639,124.517647,45.326466,7.4
20251020071649,124.517508,45.326500,3.5
20251020071659,124.517374,45.326528,3.6
20251020071709,124.517229,45.326558,4.5
20251020071719,124.517071,45.326591,5.0
20251020071729,124.516915,45.326624,5.0
20251020071739,124.516749,45.326658,4.7
20251020071749,124.516593,45.326692,4.5
20251020071759,124.516444,45.326724,4.1
20251020071809,124.516294,45.326755,4.9
20251020071819,124.516136,45.326789,4.9
20251020071829,124.515984,45.326820,3.8
20251020071839,124.515931,45.326831,0.0
20251020071849,124.515931,45.326831,0.0
20251020071859,124.515931,45.326831,0.0
20251020071909,124.515931,45.326831,0.0
20251020071919,124.515931,45.326831,0.0
20251020074655,124.516218,45.326789,0.0
20251020074705,124.516219,45.326787,0.0
20251020074715,124.516221,45.326785,0.0
20251020074725,124.516221,45.326782,0.0
20251020074735,124.516220,45.326779,0.0
20251020074745,124.516221,45.326779,0.0
20251020074755,124.516233,45.326788,0.0
20251020074805,124.516234,45.326787,0.0
20251020074815,124.516236,45.326786,0.0
20251020074825,124.516235,45.326785,0.0
20251020074835,124.516234,45.326783,0.0
20251020074845,124.516232,45.326781,0.0
20251020074855,124.516232,45.326785,0.0
20251020074905,124.516234,45.326785,0.0
20251020074915,124.516231,45.326785,0.0
20251020074925,124.516229,45.326784,0.0
20251020074935,124.516228,45.326785,0.0
20251020074945,124.516185,45.326794,7.5
20251020074955,124.515917,45.326851,0.0
20251020075005,124.515914,45.326854,0.1
20251020075015,124.515873,45.326865,0.5
20251020075025,124.515782,45.326885,2.6
20251020075035,124.515692,45.326904,2.9
20251020075045,124.515608,45.326922,2.3
20251020075055,124.515515,45.326942,2.9
20251020075105,124.515418,45.326964,3.3
20251020075115,124.515310,45.326987,2.9
20251020075125,124.515205,45.327009,3.1
20251020075135,124.515104,45.327033,2.9
20251020075145,124.514998,45.327058,3.5
20251020075155,124.514882,45.327086,3.3
20251020075205,124.514767,45.327111,3.3
20251020075215,124.514655,45.327138,3.1
20251020075225,124.514560,45.327160,2.5
20251020075235,124.514461,45.327181,0.0
20251020075245,124.514480,45.327176,0.0
20251020075255,124.514484,45.327176,0.0
20251020075305,124.514484,45.327176,0.0
20251020075315,124.514484,45.327175,0.0
20251020075325,124.514484,45.327175,0.0
20251020075335,124.514483,45.327175,0.0
20251020075345,124.514483,45.327175,0.0
20251020075355,124.514483,45.327175,0.0
20251020075405,124.514483,45.327175,0.0
20251020075415,124.514483,45.327175,0.0
20251020075425,124.514438,45.327183,2.2
20251020075435,124.514347,45.327203,2.9
20251020075445,124.514256,45.327224,3.5
20251020075455,124.514147,45.327248,2.5
20251020075505,124.514046,45.327270,3.7
20251020075515,124.513916,45.327300,3.9
20251020075525,124.513790,45.327328,3.4
20251020075535,124.513657,45.327358,3.7
20251020075545,124.513527,45.327388,4.2
20251020075555,124.513388,45.327418,4.0
20251020075605,124.513258,45.327447,3.8
20251020075615,124.513114,45.327479,4.2
20251020075625,124.512973,45.327511,4.2
20251020075635,124.512834,45.327543,4.0
20251020075645,124.512691,45.327574,4.3
20251020075655,124.512543,45.327607,4.3
20251020075705,124.512391,45.327642,4.6
20251020075715,124.512248,45.327674,4.4
20251020075725,124.512100,45.327706,4.1
20251020075735,124.511944,45.327741,4.6
20251020075745,124.511787,45.327775,4.7
20251020075755,124.511623,45.327810,5.3
20251020075805,124.511660,45.327803,6.3
20251020075815,124.511672,45.327800,0.0
20251020075825,124.511672,45.327799,0.0
20251020075835,124.511672,45.327799,0.0
20251020075845,124.511672,45.327799,0.0
20251020075855,124.511672,45.327799,0.0
20251020075905,124.511672,45.327799,0.0
20251020075915,124.511672,45.327799,0.0
20251020075925,124.511560,45.327836,6.9
20251020075935,124.511557,45.327905,0.2
20251020075945,124.511590,45.327973,3.5
20251020075955,124.511642,45.328030,2.4
20251020080005,124.511673,45.328023,0.4
20251020080015,124.511674,45.328025,0.3
20251020080025,124.511678,45.328028,0.0
20251020080035,124.511678,45.328028,0.0
20251020080045,124.511678,45.328028,0.0
20251020080055,124.511678,45.328028,0.0
20251020080105,124.511684,45.328036,3.3
20251020080115,124.511754,45.328099,4.2
20251020080125,124.511792,45.328086,4.0
20251020080135,124.511747,45.328101,0.8
20251020080145,124.511750,45.328095,3.0
20251020080155,124.511728,45.328026,3.1
20251020080205,124.511687,45.327973,1.5
20251020080215,124.511720,45.328018,3.6
20251020080225,124.511669,45.327991,3.3
20251020080235,124.511697,45.328027,5.6
20251020080245,124.511662,45.328039,10.2
20251020080255,124.511683,45.327985,0.2
20251020080305,124.511685,45.327982,2.2
20251020080315,124.511770,45.327957,1.6
20251020080325,124.511804,45.327950,2.7
20251020080335,124.511931,45.327922,3.2
20251020080345,124.512066,45.327893,4.4
20251020080355,124.512202,45.327859,4.0
20251020080405,124.512332,45.327828,3.4
20251020080415,124.512470,45.327797,4.0
20251020080425,124.512608,45.327767,4.0
20251020080435,124.512745,45.327737,4.0
20251020080445,124.512889,45.327703,4.4
20251020080455,124.513029,45.327672,4.2
20251020080505,124.513178,45.327639,4.4
20251020080515,124.513321,45.327607,4.0
20251020080525,124.513462,45.327575,4.1
20251020080535,124.513598,45.327545,4.1
20251020080545,124.513744,45.327513,4.3
20251020080555,124.513890,45.327479,4.2
20251020080605,124.514039,45.327446,4.4
20251020080615,124.514183,45.327412,4.4
20251020080625,124.514305,45.327385,1.0
20251020080635,124.514200,45.327397,2.3
20251020080645,124.514157,45.327391,0.1
20251020080655,124.514156,45.327391,0.0
20251020080705,124.514156,45.327391,0.0
20251020080715,124.514156,45.327391,0.0
20251020080725,124.514156,45.327391,0.0
20251020080735,124.514156,45.327391,0.0
20251020080745,124.514160,45.327391,1.0
20251020080755,124.514302,45.327383,3.2
20251020080805,124.514429,45.327358,4.5
20251020080815,124.514579,45.327327,4.3
20251020080825,124.514728,45.327295,4.3
20251020080835,124.514881,45.327261,4.5
20251020080845,124.515032,45.327227,4.4
20251020080855,124.515087,45.327214,0.0
20251020080905,124.515087,45.327214,0.0
20251020080915,124.515201,45.327190,2.7
20251020080925,124.515340,45.327159,4.4
20251020080935,124.515486,45.327127,4.6
20251020080945,124.515635,45.327095,4.1
20251020080955,124.515784,45.327064,4.6
20251020081005,124.515943,45.327030,4.7
20251020081015,124.516101,45.326997,4.6
20251020081025,124.516257,45.326966,4.3
20251020081035,124.516409,45.326936,4.5
20251020081045,124.516560,45.326906,4.4
20251020081055,124.516544,45.326907,4.3
20251020081105,124.516428,45.326895,1.8
20251020081730,124.516844,45.326845,4.3
20251020081740,124.516997,45.326814,4.4
20251020081750,124.517141,45.326785,4.1
20251020081800,124.517298,45.326758,5.2
20251020081810,124.517235,45.326750,5.3
20251020081820,124.517300,45.326732,3.9
20251020081830,124.517295,45.326761,3.2
20251020081840,124.517268,45.326778,0.0
20251020081850,124.517255,45.326784,2.3
20251020081900,124.517131,45.326813,3.7
20251020081910,124.516982,45.326841,4.5
20251020081920,124.516827,45.326872,4.4
20251020081930,124.516680,45.326903,4.2
20251020081940,124.516536,45.326934,4.4
20251020081950,124.516393,45.326963,4.3
20251020082000,124.516247,45.326992,4.0
20251020082010,124.516101,45.327021,4.2
20251020082020,124.515947,45.327053,4.6
20251020082030,124.515796,45.327085,4.3
20251020082040,124.515740,45.327097,7.5
20251020082050,124.515775,45.327090,0.0
20251020082100,124.515772,45.327090,0.0
20251020082110,124.515771,45.327090,0.0
20251020082120,124.515770,45.327091,0.0
20251020082130,124.515769,45.327091,0.0
20251020082140,124.515682,45.327109,3.3
20251020082150,124.515548,45.327137,4.5
20251020082200,124.515401,45.327170,4.5
20251020082210,124.515255,45.327201,4.1
20251020082220,124.515102,45.327235,4.3
20251020082230,124.514951,45.327267,4.6
20251020082240,124.514795,45.327302,4.5
20251020082250,124.514646,45.327335,4.2
20251020082300,124.514508,45.327363,4.5
20251020082310,124.514343,45.327400,4.7
20251020082320,124.514189,45.327434,4.5
20251020082330,124.514036,45.327469,4.4
20251020082340,124.513879,45.327504,4.7
20251020082350,124.513724,45.327540,4.9
20251020082400,124.513561,45.327576,4.5
20251020082410,124.513398,45.327612,4.6
20251020082420,124.513249,45.327645,4.3
20251020082430,124.513103,45.327678,3.7
20251020082440,124.512953,45.327712,5.1
20251020082450,124.512814,45.327743,4.4
20251020082500,124.512658,45.327778,4.8
20251020082510,124.512495,45.327815,4.5
20251020082520,124.512351,45.327846,4.5
20251020082530,124.512281,45.327863,0.0
20251020082540,124.512232,45.327875,4.5
20251020082550,124.512074,45.327912,4.8
20251020082600,124.511913,45.327948,4.9
20251020082610,124.511740,45.327985,3.4
20251020082620,124.511833,45.327965,0.0
20251020082630,124.511832,45.327966,0.0
20251020082640,124.511832,45.327966,0.0
20251020082650,124.511832,45.327966,0.0
20251020082700,124.511832,45.327966,0.0
20251020082710,124.511832,45.327966,0.0
20251020082720,124.511832,45.327966,0.0
20251020082730,124.511832,45.327966,0.0
20251020082740,124.511832,45.327966,0.0
20251020082750,124.511832,45.327966,0.0
20251020082800,124.511832,45.327966,0.0
20251020082810,124.511832,45.327965,0.0
20251020082820,124.511832,45.327966,0.0
20251020082830,124.511832,45.327966,0.0
20251020082840,124.511832,45.327966,0.0
20251020082850,124.511832,45.327966,0.0
20251020082900,124.511832,45.327966,0.0
20251020082910,124.511832,45.327966,0.0
20251020082920,124.511832,45.327966,0.0
20251020082930,124.511832,45.327966,0.0
20251020082940,124.511832,45.327966,0.0
20251020082950,124.511832,45.327966,0.0
20251020083000,124.511716,45.327997,5.7
20251020083010,124.511718,45.328093,0.0
20251020083020,124.511799,45.328111,5.9
20251020083030,124.511779,45.328131,2.6
20251020083040,124.511735,45.328115,3.7
20251020083050,124.511681,45.328051,1.4
20251020083100,124.511722,45.328032,1.2
20251020083110,124.511787,45.328014,3.1
20251020083120,124.511925,45.327984,4.3
20251020083130,124.512079,45.327950,4.4
20251020083140,124.512216,45.327918,3.8
20251020083150,124.512213,45.327917,3.2
20251020083200,124.512349,45.327886,3.3
20251020083210,124.512464,45.327860,4.1
20251020083220,124.512617,45.327826,4.5
20251020083230,124.512776,45.327790,4.9
20251020083240,124.512941,45.327752,5.0
20251020083250,124.513105,45.327716,4.9
20251020083300,124.513265,45.327679,4.6
20251020083310,124.513425,45.327645,5.1
20251020083320,124.513591,45.327607,4.7
20251020083330,124.513751,45.327572,4.7
20251020083340,124.513924,45.327532,4.9
20251020083350,124.514097,45.327493,5.2
20251020083400,124.514260,45.327456,4.7
20251020083410,124.514423,45.327421,4.7
20251020083420,124.514573,45.327388,4.6
20251020083430,124.514735,45.327352,4.5
20251020083440,124.514897,45.327317,4.7
20251020083450,124.515053,45.327284,4.7
20251020083500,124.515218,45.327248,4.8
20251020083510,124.515376,45.327213,4.7
20251020083520,124.515549,45.327176,5.2
20251020083530,124.515722,45.327139,5.0
20251020083540,124.515893,45.327104,4.6
20251020083550,124.515794,45.327103,4.7
20251020083600,124.515739,45.327110,1.4
20251020083610,124.515741,45.327109,0.0
20251020083620,124.515741,45.327109,0.0
20251020083630,124.515741,45.327110,0.0
20251020083640,124.515741,45.327110,0.0
20251020083650,124.515762,45.327109,2.0
20251020083700,124.515934,45.327094,4.1
20251020083710,124.516081,45.327065,4.8
20251020083720,124.516135,45.327052,4.1
20251020083730,124.516301,45.327019,4.7
20251020083740,124.516473,45.326985,4.7
20251020083750,124.516634,45.326951,5.3
20251020083800,124.516808,45.326914,5.1
20251020083810,124.516980,45.326880,5.4
20251020083820,124.517166,45.326847,5.8
20251020083830,124.517202,45.326838,2.1
20251020083840,124.517244,45.326703,4.6
20251020083850,124.517331,45.326695,1.8
20251020083900,124.517238,45.326810,5.6
20251020083910,124.517104,45.326879,4.3
20251020083920,124.517079,45.326885,0.0
20251020083930,124.517079,45.326885,0.0
20251020083940,124.517079,45.326885,0.0
20251020083950,124.517078,45.326886,0.0
20251020084000,124.516974,45.326907,4.1
20251020084010,124.516823,45.326936,4.3
20251020084020,124.516671,45.326968,4.5
20251020084030,124.516517,45.327000,4.5
20251020084040,124.516365,45.327030,4.3
20251020084050,124.516212,45.327062,4.5
20251020084100,124.516061,45.327093,4.2
20251020084110,124.515916,45.327123,4.3
20251020084120,124.515814,45.327145,3.5
20251020084130,124.515805,45.327147,0.0
20251020084140,124.515805,45.327147,0.0
20251020084150,124.515805,45.327146,0.0
