20250509092721,113.0613520,28.7015220,3.7,220
20250509092722,113.0613450,28.7015140,3.8,219
20250509092724,113.0613320,28.7014990,3.7,218
20250509092725,113.0613280,28.7014950,2.2,219
20250509092726,113.0613270,28.7014950,0,0
20250509092727,113.0613270,28.7014940,0.1,0
20250509092729,113.0613250,28.7014930,0.7,0
20250509092730,113.0613160,28.7014810,5.4,0
20250509092731,113.0613050,28.7014690,6.4,0
20250509092733,113.0612780,28.7014390,7.5,218
20250509092734,113.0612640,28.7014230,8.2,218
20250509092735,113.0612490,28.7014060,8.6,217
20250509092736,113.0612360,28.7013910,7.5,216
20250509092737,113.0612260,28.7013790,5.8,216
20250509092738,113.0612160,28.7013670,5.9,216
20250509092740,113.0611940,28.7013440,5.7,219
20250509092741,113.0611850,28.7013320,6,215
20250509092743,113.0611680,28.7013110,4.5,215
20250509092744,113.0611600,28.7013030,4,218
20250509092745,113.0611480,28.7012920,6.2,221
20250509092747,113.0611130,28.7012640,8.2,228
20250509092748,113.0610960,28.7012510,7.8,229
20250509092750,113.0610620,28.7012270,7.5,232
20250509092751,113.0610420,28.7012160,8.2,237
20250509092752,113.0610220,28.7012040,8.4,235
20250509092753,113.0610030,28.7011930,8.2,235
20250509092754,113.0609830,28.7011810,8.3,236
20250509092755,113.0609630,28.7011700,8.3,237
20250509092756,113.0609430,28.7011590,8.4,237
20250509092758,113.0609030,28.7011380,8,239
20250509092759,113.0608820,28.7011290,8.1,243
20250509092800,113.0608620,28.7011220,7.9,246
20250509092802,113.0608190,28.7011050,8.2,246
20250509092804,113.0607750,28.7010910,8.1,250
20250509092805,113.0607540,28.7010870,7.8,255
20250509092806,113.0607320,28.7010830,7.8,258
20250509092807,113.0607090,28.7010770,8.4,255
20250509092808,113.0606870,28.7010720,8,254
20250509092809,113.0606630,28.7010660,8.4,254
20250509092810,113.0606400,28.7010620,8.2,257
20250509092811,113.0606180,28.7010590,8,261
20250509092812,113.0605950,28.7010570,8.1,262
20250509092813,113.0605710,28.7010550,8.3,264
20250509092814,113.0605470,28.7010530,8.3,266
20250509092815,113.0605240,28.7010530,8.2,268
20250509092816,113.0605000,28.7010510,8.2,265
20250509092818,113.0604510,28.7010450,8.5,263
20250509092819,113.0604270,28.7010420,8.7,262
20250509092820,113.0604030,28.7010370,8.8,256
20250509092821,113.0603800,28.7010300,8.5,251
20250509092822,113.0603570,28.7010220,8.6,249
20250509092823,113.0603330,28.7010140,8.8,250
20250509092824,113.0603090,28.7010060,8.9,248
20250509092825,113.0602860,28.7009970,8.9,246
20250509092827,113.0602400,28.7009770,8.9,244
