4.962119413418511E7,3242433.7521611275
4.962119502528935E7,3242432.209516179
4.962119620201286E7,3242431.2242489965
4.962119786815246E7,3242429.911594829
4.962119865027316E7,3242429.4764590394
4.962119982345432E7,3242428.823755451
4.962120216391204E7,3242428.072620691
4.962120304084563E7,3242427.860229285
4.9621204302934684E7,3242427.9845423116
4.9621204493740834E7,3242428.3191761207
4.962120536122617E7,3242428.9936202015
4.9621206421879575E7,3242429.78098937
4.962120660205619E7,3242431.113312943
4.9621207458911665E7,3242432.7854469293
4.9621206752706446E7,3242435.2169968886
4.962120634274933E7,3242437.2082351362
4.9621206884459615E7,3242441.0943515105
4.962120559520801E7,3242443.519689702
4.9621204994445495E7,3242445.1762941587
4.962120381299844E7,3242446.6049780915
4.962120224993997E7,3242447.364394551
4.962119932880144E7,3242447.887608854
4.9621197001338534E7,3242447.4193455144
4.962119467387546E7,3242446.951082658
4.962119284055095E7,3242445.712015336
4.962119139946668E7,3242444.144525791
4.962119054379075E7,3242442.361538629
4.962118988600623E7,3242440.248058633
4.962118942138962E7,3242438.247503419
4.9621189152302794E7,3242436.138164134
4.9621190046948835E7,3242434.262955588
4.96211908373352E7,3242433.0518384017
4.962119201523916E7,3242431.955716389
4.9621193867460854E7,3242431.421112895
4.962119571259708E7,3242431.551636167
4.962119677088895E7,3242432.5607132465
4.9621197151320554E7,3242433.340835021
4.962119676026036E7,3242433.558402957
4.9621195891593955E7,3242432.9948139447
4.962119502292747E7,3242432.4312250027
4.962119435097193E7,3242431.647997705
4.962119377382904E7,3242431.0875144657
4.962119339339712E7,3242430.3073928175
4.962119291815238E7,3242429.304527176
4.9621192344552025E7,3242428.411480787
4.9621192149021894E7,3242428.5202648356
4.9621192045942746E7,3242429.07350171
4.962119213367009E7,3242429.9613721743
4.962119299761324E7,3242430.968378526
4.9621193859194376E7,3242432.1970937746
4.962119472077532E7,3242433.4258090956
4.962119587151787E7,3242434.87933895
4.962119633849543E7,3242436.658185629
4.962119670829831E7,3242438.4359971117
4.96211963943366E7,3242440.539125298
4.962119598674335E7,3242442.3086550403
4.962119490129073E7,3242443.8492294936
4.962119381938119E7,3242445.0572408037
4.962119235467862E7,3242445.706839393
4.962119118622324E7,3242445.91612604
