20251029161736,116.55470296,40.21296703,0,3
20251029161737,116.55470294,40.21296701,0,22
20251029161738,116.55470298,40.21296701,0,7
20251029161739,116.55470291,40.21296701,0,289
20251029161740,116.55470291,40.21296700,0,333
20251029161741,116.55470293,40.21296701,0,355
20251029161742,116.55470294,40.21296703,0,111
20251029161743,116.55470298,40.21296703,0,41
20251029161744,116.55470298,40.21296705,0,178
20251029161745,116.55470294,40.21296703,0,281
20251029161746,116.55470293,40.21296706,0,82
20251029161747,116.55470294,40.21296740,0,355
20251029161748,116.55470150,40.21297315,2.6,352
20251029161749,116.55470278,40.21298189,3.2,11
20251029161750,116.55470394,40.21299030,3.1,7
20251029161751,116.55470394,40.21299786,3.1,2
20251029161752,116.55470459,40.21300613,3.2,5
20251029161753,116.55470618,40.21301455,3.2,6
20251029161754,116.55470678,40.21302243,3,5
20251029161755,116.55470651,40.21303135,3.5,5
20251029161756,116.55470718,40.21304098,4.1,4
20251029161757,116.55470718,40.21305030,3.7,0
20251029161758,116.55470778,40.21305913,3.8,358
20251029161759,116.55470858,40.21306891,4,1
20251029161800,116.55470750,40.21307956,4.2,357
20251029161801,116.55470936,40.21308965,4.1,3
20251029161802,116.55470878,40.21309946,4,1
20251029161803,116.55471026,40.21310996,4.2,4
20251029161804,116.55471245,40.21312043,4.7,23
20251029161805,116.55471175,40.21313066,3.8,344
20251029161806,116.55471393,40.21313985,3.5,13
20251029161807,116.55471396,40.21315030,4.2,4
20251029161808,116.55471381,40.21316015,3.8,352
20251029161809,116.55471291,40.21317028,4.1,358
20251029161810,116.55471341,40.21318001,3.8,359
20251029161811,116.55471510,40.21318985,4,22
20251029161812,116.55471646,40.21320050,4.2,12
20251029161813,116.55471863,40.21321053,3.9,6
20251029161814,116.55471915,40.21321998,3.6,5
20251029161815,116.55471858,40.21322974,3.7,349
20251029161816,116.55471858,40.21324006,4.2,354
20251029161817,116.55471708,40.21324961,3.4,359
20251029161818,116.55471890,40.21326011,4.2,357
20251029161819,116.55471816,40.21327095,3.4,9
20251029161820,116.55471808,40.21328010,3.8,15
20251029161821,116.55471671,40.21328994,4.5,320
20251029161822,116.55471901,40.21329885,3.8,5
20251029161823,116.55472061,40.21330853,3.7,0
20251029161824,116.55472243,40.21331803,3.8,16
20251029161825,116.55472181,40.21332840,3.8,11
20251029161826,116.55472341,40.21333756,3.9,4
20251029161827,116.55472468,40.21334716,4,12
20251029161828,116.55472441,40.21335750,4.1,358
20251029161829,116.55472305,40.21336811,4.3,357
20251029161830,116.55472214,40.21337826,3.8,357
20251029161831,116.55472366,40.21338760,3.7,7
20251029161832,116.55472608,40.21339768,4.2,9
20251029161833,116.55472700,40.21340868,3.9,345
20251029161834,116.55472681,40.21341940,3.9,6
20251029161835,116.55472838,40.21342901,3.8,1
20251029161836,116.55472758,40.21343973,4.9,21
20251029161837,116.55472829,40.21345116,4,2
20251029161838,116.55472893,40.21346119,5,3
20251029161839,116.55473065,40.21347158,5.1,16
20251029161840,116.55473151,40.21348245,5.1,349
20251029161841,116.55473043,40.21349333,3.8,357
20251029161842,116.55473033,40.21350396,3.7,12
20251029161843,116.55473056,40.21351361,3.7,356
20251029161844,116.55473163,40.21352375,3.7,357
20251029161845,116.55473346,40.21353381,5.3,28
20251029161846,116.55473521,40.21354473,4.2,347
20251029161847,116.55473408,40.21355433,4.1,352
20251029161848,116.55473490,40.21356409,3.8,1
20251029161849,116.55473411,40.21357506,3.8,333
20251029161850,116.55473474,40.21358458,4.2,5
20251029161851,116.55473543,40.21359408,4.2,351
20251029161852,116.55473731,40.21360413,4.1,11
20251029161853,116.55473871,40.21361310,3.8,4
20251029161854,116.55473763,40.21362290,4,5
20251029161855,116.55473741,40.21363238,3.7,4
